,code,real,predic,real_pct,pre_pct
174,sz.000338,12.1500,13.407086,0.006628003314001596,0.11077766134013989
223,sz.002410,53.6000,53.747665,0.00657276995305156,0.00934582920701299
141,sh.601998,4.7400,5.9004626,0.006369426751592355,0.2527521501933947
280,sh.601211,14.8800,15.845464,0.006085192697768971,0.07136333689970131
88,sh.601211,14.8800,15.845464,0.006085192697768971,0.07136333689970131
44,sh.600547,18.4400,19.531872,0.005452562704471253,0.06498755701495629
114,sh.601766,5.1200,6.3124433,0.0039215686274509665,0.2377339718388578
291,sh.601888,192.3000,181.59805,0.0038630194195030665,-0.05200431729737098
129,sh.601888,192.3000,181.59805,0.0038630194195030665,-0.05200431729737098
176,sz.000425,5.2900,6.567614,0.00379506641366234,0.2462265803646544
69,sh.600926,13.8500,14.8590355,0.0036231884057971175,0.0767417023147361
199,sz.001979,12.3000,13.325436,0.0032626427406199365,0.08690339628284938
235,sz.002601,19.8500,20.862415,0.002525252525252597,0.053657339076803146
60,sh.600837,9.5400,10.44634,0.0021008403361344463,0.09730458059230784
271,sh.600837,9.5400,10.44634,0.0021008403361344463,0.09730458059230784
241,sz.002736,9.4000,10.50908,0.0010649627263046302,0.11917784165777467
183,sz.000703,10.6300,11.720649,0.0009416195856875031,0.103639243461767
1,sh.600009,49.1700,50.142452,0.0006105006105006083,0.020399923483724658
234,sz.002600,4.6700,5.990419,0.0,0.28274494881803536
108,sh.601658,5.1600,6.323943,0.0,0.22557037560514703
71,sh.600958,9.7000,10.751929,0.0,0.10844631784970016
87,sh.601186,7.7900,9.083195,0.0,0.16600702601617656
219,sz.002304,169.6900,163.92928,-5.892751915137495e-05,-0.03400544777433512
191,sz.000858,178.0700,174.06236,-0.0003368326503115915,-0.022835217701125954
52,sh.600660,41.8100,43.824265,-0.0011944577161967507,0.04692461840342066
66,sh.600905,6.2800,7.532691,-0.0015898251192368873,0.19756613702576953
275,sh.600905,6.2800,7.532691,-0.0015898251192368873,0.19756613702576953
