,code,real,predic,real_pct,pre_pct
235,sh.601288,3.0099999999999993,2.2741442,-0.0033112582781459343,-0.24697212825547776
195,sz.002601,20.58,20.517725,-0.003389830508474634,-0.006405569450618542
197,sz.002607,5.87,5.21941,-0.003395585738539819,-0.11385230176112848
85,sh.601600,4.95,4.611264,-0.004024144869215207,-0.07218023564973819
107,sh.601868,2.38,1.1930286,-0.004184100418410108,-0.5008248664345203
201,sz.002736,9.78,9.571469,-0.007106598984771617,-0.028277227721238418
160,sz.000776,19.06,18.479824,-0.007291666666666696,-0.037509163220723396
30,sh.600352,10.339999999999998,10.424868,-0.007677543186180746,0.0004671429947102901
48,sh.600795,3.7700000000000005,3.2742267,-0.007894736842105066,-0.13836140381662465
136,sh.603806,71.45,76.367256,-0.008740288568257482,0.05947913657811843
114,sh.601916,3.33,3.193314,-0.008928571428571397,-0.04960890611012769
87,sh.601618,3.47,3.2768567,-0.01139601139601143,-0.06642260374846287
148,sz.000166,4.3100000000000005,3.863825,-0.01146788990825709,-0.11380158651859418
175,sz.002120,16.21,17.621168,-0.012789281364190108,0.07315274887921297
82,sh.601377,7.17,6.5314536,-0.01375515818431916,-0.10158822428245495
7,sh.600025,7.1,7.129909,-0.015256588072122046,-0.011108316429445098
31,sh.600362,18.52,18.98108,-0.015417331206804885,0.009095114383971259
58,sh.601006,6.5600000000000005,6.664313,-0.016491754122938462,-0.0008526477499165575
16,sh.600089,27.099999999999998,25.693237,-0.020953757225433578,-0.0717761089347001
5,sh.600018,5.9,6.0176334,-0.021558872305141086,-0.0020508394510198036
113,sh.601901,6.8,6.45954,-0.021582733812949617,-0.07056979995837309
54,sh.600918,7.79,7.5708203,-0.023809523809523836,-0.051275647672495483
73,sh.601225,21.29,21.440207,-0.023842274186153145,-0.016955225689593623
83,sh.601390,6.05,6.006672,-0.025764895330112725,-0.03274204420006788
246,sh.601919,14.22,14.177297,-0.028024606971975397,-0.03094349702742527
115,sh.601919,14.22,14.177297,-0.028024606971975397,-0.03094349702742527
34,sh.600426,29.11,30.205019,-0.029019346230820586,0.007505636997744647
14,sh.600061,6.45,6.31246,-0.032983508245877036,-0.0536042060451708
8,sh.600028,4.1000000000000005,3.5002294,-0.03301886792452824,-0.17447420786011902
210,sh.600028,4.1000000000000005,3.5002294,-0.03301886792452824,-0.17447420786011902
128,sh.603260,121.2,110.598076,-0.03464755077658299,-0.11909139094624277
43,sh.600655,9.28,9.771902,-0.03534303534303529,0.01579023745848085
68,sh.601166,19.47,20.366888,-0.03756796836381615,0.006766586567703792
233,sh.601166,19.47,20.366888,-0.03756796836381615,0.006766586567703792
63,sh.601088,32.84,35.42297,-0.04839177050130383,0.026455225097514745
232,sh.601088,32.84,35.42297,-0.04839177050130383,0.026455225097514745
4,sh.600016,3.7,3.651495,-0.04884318766066842,-0.061312344509409145
224,sh.600585,34.41,35.953873,-0.04892205638474301,-0.006250064105470909
40,sh.600585,34.41,35.953873,-0.04892205638474301,-0.006250064105470909
104,sh.601838,16.61,17.455,-0.04922724670864331,-0.0008586191353144867
106,sh.601865,39.16,44.733753,-0.04928380674921096,0.08603430940387735
59,sh.601009,10.93,11.516306,-0.05203816131830008,-0.0011876909399900493
6,sh.600019,6.25,6.5436444,-0.05731523378582193,-0.013024973114151628
56,sh.600941,60.1,67.75825,-0.06371708988939084,0.05558883588546948
29,sh.600346,22.119999999999997,23.57792,-0.07019756200084082,-0.008914631622686464
219,sh.600346,22.119999999999997,23.57792,-0.07019756200084082,-0.008914631622686464
109,sh.601878,11.37,10.422714,-0.0710784313725491,-0.14847105936287275
180,sz.002241,34.24,39.443535,-0.07208672086720858,0.06893048376894906
156,sz.000703,11.200000000000001,11.19037,-0.07590759075907594,-0.07670217772128174
57,sh.600989,15.09,16.673294,-0.07762836185819066,0.019150004118753783
65,sh.601117,9.55,10.226381,-0.07818532818532808,-0.012897557733602016
198,sz.002648,25.95,26.58726,-0.08530137469157562,-0.06283893928084106
112,sh.601898,10.420000000000002,11.098724,-0.08596491228070169,-0.02642768726014255
97,sh.601788,16.5,15.247029,-0.08940397350993379,-0.15855246663883038
190,sz.002493,15.3,16.388165,-0.08982748364068993,-0.025094317652369247
23,sh.600188,39.45,43.69638,-0.08996539792387537,0.007990325610942817
100,sh.601808,14.12,15.983337,-0.11915159076731141,-0.0029109543141766503
33,sh.600406,27.98,34.083195,-0.1280772826425679,0.06211264358572799
244,sh.601857,5.36,5.3480797,-0.13687600644122377,-0.13879554244823122
105,sh.601857,5.36,5.3480797,-0.13687600644122377,-0.13879554244823122
215,sh.600111,35.3,39.86105,-0.1508299254269907,-0.04111018397643473
18,sh.600111,35.3,39.86105,-0.1508299254269907,-0.04111018397643473
187,sz.002459,81.8,102.262245,-0.17523694293204273,0.031077285523519516
192,sz.002568,28.729999999999997,37.682793,-0.24672260094389098,-0.011987607142784018
